0.289470198675497,0.269933774834437,0.235298013245033,0.199403973509934,0.172119205298013,0.159801324503311,0.243708609271523,0.283112582781457,0.240728476821192,0.204569536423841,0.281655629139073,0.226092715231788,0.209470198675497,0.203443708609272,0.179470198675497,0.249602649006622
0.587218543046358,0.426026490066225,0.529271523178808,0.582119205298013,0.62841059602649,0.568675496688742,0.62,0.654834437086093,0.666953642384106,0.614900662251656,0.587019867549669,0.638344370860927,0.653576158940397,0.682715231788079,0.688278145695364,0.69887417218543
0.675298013245033,0.724503311258278,0.560596026490066,0.483377483443709,0.433973509933775,0.390397350993378,0.352582781456954,0.439403973509934,0.361854304635762,0.352781456953642,0.330662251655629,0.303576158940397,0.276092715231788,0.274503311258278,0.237284768211921,0.329602649006623
0.683576158940397,0.454437086092715,0.60887417218543,0.67317880794702,0.722582781456953,0.632516556291391,0.588344370860927,0.68841059602649,0.706754966887417,0.645496688741722,0.727880794701987,0.730132450331126,0.75841059602649,0.769470198675497,0.800927152317881,0.80635761589404
0.309271523178808,0.437417218543046,0.53887417218543,0.450529801324503,0.394701986754967,0.371854304635762,0.340596026490066,0.402185430463576,0.374966887417219,0.331523178807947,0.319735099337748,0.294569536423841,0.288211920529801,0.252185430463576,0.24794701986755,0.284834437086093
0.606158940397351,0.653708609271523,0.679205298013245,0.684701986754967,0.720993377483443,0.746688741721854,0.772185430463576,0.705827814569536,0.74158940397351,0.762185430463576,0.767483443708609,0.731258278145695,0.750264900662252,0.731788079470199,0.704238410596026,0.724437086092715
0.324635761589404,0.266423841059603,0.485165562913907,0.381920529801325,0.342847682119205,0.417417218543046,0.36523178807947,0.33205298013245,0.434105960264901,0.383112582781457,0.355629139072848,0.345761589403974,0.410529801324503,0.357880794701987,0.326423841059603,0.305430463576159
0.623509933774834,0.690596026490066,0.772781456953642,0.819337748344371,0.701655629139073,0.802980132450331,0.683907284768212,0.774701986754967,0.792516556291391,0.815496688741722,0.834238410596026,0.752384105960265,0.814039735099338,0.801523178807947,0.822317880794702,0.760066225165563
0.289470198675497,0.269933774834437,0.235298013245033,0.199403973509934,0.172119205298013,0.159801324503311,0.243708609271523,0.283112582781457,0.240728476821192,0.204569536423841,0.281655629139073,0.226092715231788,0.209470198675497,0.203443708609272,0.179470198675497,0.249602649006622
0.587218543046358,0.426026490066225,0.529271523178808,0.582119205298013,0.62841059602649,0.568675496688742,0.62,0.654834437086093,0.666953642384106,0.614900662251656,0.587019867549669,0.638344370860927,0.653576158940397,0.682715231788079,0.688278145695364,0.69887417218543
0.675298013245033,0.724503311258278,0.560596026490066,0.483377483443709,0.433973509933775,0.390397350993378,0.352582781456954,0.439403973509934,0.361854304635762,0.352781456953642,0.330662251655629,0.303576158940397,0.276092715231788,0.274503311258278,0.237284768211921,0.329602649006623
0.683576158940397,0.454437086092715,0.60887417218543,0.67317880794702,0.722582781456953,0.632516556291391,0.588344370860927,0.68841059602649,0.706754966887417,0.645496688741722,0.727880794701987,0.730132450331126,0.75841059602649,0.769470198675497,0.800927152317881,0.80635761589404
0.309271523178808,0.437417218543046,0.53887417218543,0.450529801324503,0.394701986754967,0.371854304635762,0.340596026490066,0.402185430463576,0.374966887417219,0.331523178807947,0.319735099337748,0.294569536423841,0.288211920529801,0.252185430463576,0.24794701986755,0.284834437086093
0.606158940397351,0.653708609271523,0.679205298013245,0.684701986754967,0.720993377483443,0.746688741721854,0.772185430463576,0.705827814569536,0.74158940397351,0.762185430463576,0.767483443708609,0.731258278145695,0.750264900662252,0.731788079470199,0.704238410596026,0.724437086092715
0.324635761589404,0.266423841059603,0.485165562913907,0.381920529801325,0.342847682119205,0.417417218543046,0.36523178807947,0.33205298013245,0.434105960264901,0.383112582781457,0.355629139072848,0.345761589403974,0.410529801324503,0.357880794701987,0.326423841059603,0.305430463576159
0.623509933774834,0.690596026490066,0.772781456953642,0.819337748344371,0.701655629139073,0.802980132450331,0.683907284768212,0.774701986754967,0.792516556291391,0.815496688741722,0.834238410596026,0.752384105960265,0.814039735099338,0.801523178807947,0.822317880794702,0.760066225165563
